timestamp,tag_id,ip,port,send_interval,latitude,longitude,battery_voltage
{"timestamp": "2025-07-01T20:28:08.109470", "tag_id": 39, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.88}
{"timestamp": "2025-07-01T20:28:08.109562", "tag_id": 52, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334114, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:08.109652", "tag_id": 91, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.85}
{"timestamp": "2025-07-01T20:28:08.109738", "tag_id": 65, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:08.109825", "tag_id": 14, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504614, "longitude": -111.334104, "battery_voltage": 3.54}
{"timestamp": "2025-07-01T20:28:08.109911", "tag_id": 66, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.9}
{"timestamp": "2025-07-01T20:28:08.109997", "tag_id": 1, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334108, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.110083", "tag_id": 27, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334117, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:08.110168", "tag_id": 40, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334116, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:08.110252", "tag_id": 53, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334114, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.110336", "tag_id": 79, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:08.110418", "tag_id": 41, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504616, "longitude": -111.334081, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.110502", "tag_id": 54, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504337, "longitude": -111.334287, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:08.110585", "tag_id": 67, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:08.110668", "tag_id": 80, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:08.110750", "tag_id": 93, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:08.110832", "tag_id": 2, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.33411, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:08.110914", "tag_id": 15, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504614, "longitude": -111.334053, "battery_voltage": 3.58}
{"timestamp": "2025-07-01T20:28:08.110997", "tag_id": 28, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334097, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:08.111080", "tag_id": 68, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.92}
{"timestamp": "2025-07-01T20:28:08.111162", "tag_id": 3, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504632, "longitude": -111.334106, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.111249", "tag_id": 29, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334111, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.111332", "tag_id": 42, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334113, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.111415", "tag_id": 55, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504648, "longitude": -111.334135, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:08.111498", "tag_id": 81, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:08.111580", "tag_id": 94, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.77}
{"timestamp": "2025-07-01T20:28:08.111662", "tag_id": 16, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334109, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:08.111744", "tag_id": 69, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.111827", "tag_id": 82, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:08.111909", "tag_id": 17, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504655, "longitude": -111.334084, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:08.111991", "tag_id": 30, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334128, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:08.112073", "tag_id": 43, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334115, "battery_voltage": 3.7}
{"timestamp": "2025-07-01T20:28:08.112154", "tag_id": 56, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504639, "longitude": -111.334134, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:08.112236", "tag_id": 95, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:08.112319", "tag_id": 18, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334103, "battery_voltage": 3.7}
{"timestamp": "2025-07-01T20:28:08.112401", "tag_id": 31, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334109, "battery_voltage": 3.71}
{"timestamp": "2025-07-01T20:28:08.112483", "tag_id": 57, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.33411, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.112563", "tag_id": 83, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.78}
{"timestamp": "2025-07-01T20:28:08.112644", "tag_id": 96, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:28:08.112725", "tag_id": 70, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:08.112822", "tag_id": 6, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504617, "longitude": -111.33411, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:08.112928", "tag_id": 45, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.333963, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.113014", "tag_id": 58, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.33411, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.113101", "tag_id": 71, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.79}
{"timestamp": "2025-07-01T20:28:08.113184", "tag_id": 84, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.89}
{"timestamp": "2025-07-01T20:28:08.113266", "tag_id": 72, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.77}
{"timestamp": "2025-07-01T20:28:08.113349", "tag_id": 7, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334098, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.113431", "tag_id": 20, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334104, "battery_voltage": 3.72}
{"timestamp": "2025-07-01T20:28:08.113513", "tag_id": 33, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334109, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.113596", "tag_id": 46, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504642, "longitude": -111.334118, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.113679", "tag_id": 59, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334124, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.113761", "tag_id": 85, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.86}
{"timestamp": "2025-07-01T20:28:08.113841", "tag_id": 98, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334096, "battery_voltage": 2.83}
{"timestamp": "2025-07-01T20:28:08.113924", "tag_id": 8, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334112, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.114005", "tag_id": 21, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504654, "longitude": -111.334068, "battery_voltage": 3.55}
{"timestamp": "2025-07-01T20:28:08.114086", "tag_id": 34, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334114, "battery_voltage": 3.59}
{"timestamp": "2025-07-01T20:28:08.114168", "tag_id": 47, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504636, "longitude": -111.334112, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.114250", "tag_id": 73, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:08.114331", "tag_id": 86, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:08.114412", "tag_id": 99, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334109, "battery_voltage": 2.81}
{"timestamp": "2025-07-01T20:28:08.114493", "tag_id": 74, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.82}
{"timestamp": "2025-07-01T20:28:08.114574", "tag_id": 9, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334109, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:08.114656", "tag_id": 22, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504618, "longitude": -111.334055, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:08.114769", "tag_id": 35, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334111, "battery_voltage": 3.7}
{"timestamp": "2025-07-01T20:28:08.114862", "tag_id": 48, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334116, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:08.114962", "tag_id": 61, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334108, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:08.115049", "tag_id": 87, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504647, "longitude": -111.334116, "battery_voltage": 2.83}
{"timestamp": "2025-07-01T20:28:08.115134", "tag_id": 100, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.334111, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:08.115217", "tag_id": 75, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:08.115299", "tag_id": 49, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504574, "longitude": -111.334064, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:08.115383", "tag_id": 10, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334113, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.115465", "tag_id": 23, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504618, "longitude": -111.334124, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:08.115548", "tag_id": 88, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:08.115630", "tag_id": 76, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.96}
{"timestamp": "2025-07-01T20:28:08.115713", "tag_id": 11, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334112, "battery_voltage": 3.73}
{"timestamp": "2025-07-01T20:28:08.115795", "tag_id": 24, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334116, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:08.115877", "tag_id": 37, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504615, "longitude": -111.334118, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:08.115958", "tag_id": 50, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334112, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:08.116040", "tag_id": 63, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504631, "longitude": -111.334107, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:28:08.116121", "tag_id": 89, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334113, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:08.116203", "tag_id": 77, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.76}
{"timestamp": "2025-07-01T20:28:08.116284", "tag_id": 25, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334108, "battery_voltage": 3.55}
{"timestamp": "2025-07-01T20:28:08.116365", "tag_id": 38, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504626, "longitude": -111.334112, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:08.116447", "tag_id": 51, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504611, "longitude": -111.334116, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:08.116528", "tag_id": 64, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50462, "longitude": -111.334109, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:08.116610", "tag_id": 90, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:28:08.116694", "tag_id": 5, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334098, "battery_voltage": 3.59}
{"timestamp": "2025-07-01T20:28:08.116778", "tag_id": 44, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334105, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:08.116881", "tag_id": 97, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.33411, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:08.116967", "tag_id": 60, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334121, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.117193", "tag_id": 78, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.84}
{"timestamp": "2025-07-01T20:28:13.117299", "tag_id": 13, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.334132, "battery_voltage": 3.51}
{"timestamp": "2025-07-01T20:28:13.117379", "tag_id": 26, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334116, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.117453", "tag_id": 39, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.88}
{"timestamp": "2025-07-01T20:28:13.117522", "tag_id": 52, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504632, "longitude": -111.334119, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.117591", "tag_id": 91, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.85}
{"timestamp": "2025-07-01T20:28:13.117660", "tag_id": 65, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:13.117729", "tag_id": 14, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504614, "longitude": -111.334104, "battery_voltage": 3.52}
{"timestamp": "2025-07-01T20:28:13.117797", "tag_id": 66, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.9}
{"timestamp": "2025-07-01T20:28:13.117866", "tag_id": 1, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334109, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:13.117933", "tag_id": 27, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.334118, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:13.118000", "tag_id": 40, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504623, "longitude": -111.334118, "battery_voltage": 3.66}
{"timestamp": "2025-07-01T20:28:13.118067", "tag_id": 53, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334116, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:13.118135", "tag_id": 79, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:13.118205", "tag_id": 41, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504613, "longitude": -111.334081, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:13.118886", "tag_id": 54, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50436, "longitude": -111.334305, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:13.121971", "tag_id": 67, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.83}
{"timestamp": "2025-07-01T20:28:13.122324", "tag_id": 80, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:13.122414", "tag_id": 93, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.82}
{"timestamp": "2025-07-01T20:28:13.122485", "tag_id": 2, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334112, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:13.122553", "tag_id": 15, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504615, "longitude": -111.334051, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:13.122622", "tag_id": 28, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.334095, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.122689", "tag_id": 68, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.92}
{"timestamp": "2025-07-01T20:28:13.122756", "tag_id": 3, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.50463, "longitude": -111.334103, "battery_voltage": 3.65}
{"timestamp": "2025-07-01T20:28:13.122822", "tag_id": 29, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504629, "longitude": -111.334114, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:13.122889", "tag_id": 42, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504622, "longitude": -111.334113, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:13.122954", "tag_id": 55, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504647, "longitude": -111.334133, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.123022", "tag_id": 81, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:13.123088", "tag_id": 94, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.77}
{"timestamp": "2025-07-01T20:28:13.123155", "tag_id": 16, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.33411, "battery_voltage": 3.56}
{"timestamp": "2025-07-01T20:28:13.123219", "tag_id": 69, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.69}
{"timestamp": "2025-07-01T20:28:13.123287", "tag_id": 82, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.93}
{"timestamp": "2025-07-01T20:28:13.123352", "tag_id": 17, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504647, "longitude": -111.334086, "battery_voltage": 3.61}
{"timestamp": "2025-07-01T20:28:13.123420", "tag_id": 30, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.334131, "battery_voltage": 3.58}
{"timestamp": "2025-07-01T20:28:13.123485", "tag_id": 43, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504627, "longitude": -111.334118, "battery_voltage": 3.71}
{"timestamp": "2025-07-01T20:28:13.123552", "tag_id": 56, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504637, "longitude": -111.334133, "battery_voltage": 3.64}
{"timestamp": "2025-07-01T20:28:13.123618", "tag_id": 95, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.84}
{"timestamp": "2025-07-01T20:28:13.123686", "tag_id": 18, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504628, "longitude": -111.334104, "battery_voltage": 3.68}
{"timestamp": "2025-07-01T20:28:13.123751", "tag_id": 31, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504624, "longitude": -111.334108, "battery_voltage": 3.7}
{"timestamp": "2025-07-01T20:28:13.123818", "tag_id": 57, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504625, "longitude": -111.33411, "battery_voltage": 3.63}
{"timestamp": "2025-07-01T20:28:13.123885", "tag_id": 83, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.78}
{"timestamp": "2025-07-01T20:28:13.123952", "tag_id": 96, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.79}
{"timestamp": "2025-07-01T20:28:13.124017", "tag_id": 70, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.86}
{"timestamp": "2025-07-01T20:28:13.124085", "tag_id": 6, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504616, "longitude": -111.334112, "battery_voltage": 3.57}
{"timestamp": "2025-07-01T20:28:13.124150", "tag_id": 45, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504646, "longitude": -111.333968, "battery_voltage": 3.62}
{"timestamp": "2025-07-01T20:28:13.124218", "tag_id": 58, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504621, "longitude": -111.33411, "battery_voltage": 3.67}
{"timestamp": "2025-07-01T20:28:13.124283", "tag_id": 71, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.79}
{"timestamp": "2025-07-01T20:28:13.124953", "tag_id": 84, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 2.89}
{"timestamp": "2025-07-01T20:28:13.128036", "tag_id": 72, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 9999999.0, "longitude": 9999999.0, "battery_voltage": 3.77}
{"timestamp": "2025-07-01T20:28:13.128160", "tag_id": 7, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504633, "longitude": -111.334099, "battery_voltage": 3.6}
{"timestamp": "2025-07-01T20:28:13.128238", "tag_id": 20, "ip": "192.168.200.11", "port": 8686, "send_interval": 5, "latitude": 32.504632, "longitude": -111.334106, "battery_voltage": 3.72}
